"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweets"
"8743",1821,"RT @ERVarsityBB: It‚Äôs finally here! The Raptors open the 2018 season with a double header. Mounds View at 2:00 and White Bear Lake at 4:30‚Ä¶",FALSE,0,NA,2018-04-26 02:17:58,FALSE,NA,989327698421080064,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrianSprout",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8744",1822,"RT @ERVarsityBB: It‚Äôs finally here! The Raptors open the 2018 season with a double header. Mounds View at 2:00 and White Bear Lake at 4:30‚Ä¶",FALSE,0,NA,2018-04-26 02:17:22,FALSE,NA,989327547791020032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeIb48",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8745",1823,"It‚Äôs finally here! The Raptors open the 2018 season with a double header. Mounds View at 2:00 and White Bear Lake a‚Ä¶ https://t.co/ztwXByTZsl",FALSE,19,NA,2018-04-26 02:13:40,TRUE,NA,989326616403771392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERVarsityBB",6,FALSE,FALSE,NA,NA,"HPSpectre"
"8746",1824,"RT @CHCABaseball: Squad moves to 8-1 in MVC play and 14-2 overall with a 12-1 W over Norwood. Wagner(3-0) with the win. Brock and Hughes ea‚Ä¶",FALSE,0,NA,2018-04-26 02:01:17,FALSE,NA,989323499637497856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoachE_Taylor",8,TRUE,FALSE,NA,NA,"HPSpectre"
"8747",1825,"RT @npdiddy_: There are plenty of reasons why the CEO of #Linda was put in the spotlight &amp; chosen to be speaking alongside executives from‚Ä¶",FALSE,0,NA,2018-04-26 01:55:39,FALSE,NA,989322082256384000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QueenUnicorn369",14,TRUE,FALSE,NA,NA,"HPSpectre"
"8748",1826,"I bought this used @Dell laptop from an electronics store I do a LOT of business with as normally I buy #HP but the‚Ä¶ https://t.co/W3S4uV8mXt",FALSE,0,NA,2018-04-26 01:52:19,TRUE,NA,989321240891535360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael_White42",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8749",1827,"#TuneIn #Live with host #TyBoy on #WednesdayRevolution #RevolutionaryRadio #IndependenceIsFreedom &amp;‚Ä¶ https://t.co/f0dDuMjwYv",FALSE,0,NA,2018-04-26 01:51:19,TRUE,NA,989320988490952704,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Rizzyo",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8750",1828,"RT @npdiddy_: There are plenty of reasons why the CEO of #Linda was put in the spotlight &amp; chosen to be speaking alongside executives from‚Ä¶",FALSE,0,NA,2018-04-26 01:41:26,FALSE,NA,989318501935534080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeFromSJersey",14,TRUE,FALSE,NA,NA,"HPSpectre"
"8751",1829,"We are giving you 6-months of Amazon Prime Video for #FREE ‚Äì Check it out https://t.co/gdtm7a3CEw #Delaware #wealth‚Ä¶ https://t.co/Z3aSFqh4od",FALSE,0,NA,2018-04-26 01:36:11,TRUE,NA,989317180230717440,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NeetuKhusro",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8752",1830,"RT @RustedRaccoon: Check out HP ProCurve 600 RPS/EPS J8168A Redundant External Power Supply Sold Not Working #HP https://t.co/PI87wI8Inp vi‚Ä¶",FALSE,0,NA,2018-04-26 01:35:19,FALSE,NA,989316964119121920,NA,"<a href=""https://twitter.com/TopSales9"" rel=""nofollow"">BestDealsToday</a>","TopSales9",1,TRUE,FALSE,NA,NA,"HPSpectre"
"8753",1831,"Genuine HP Inkjet Print Cartridge Black 920 XL OEM NEW Old Stock EXPIRED 11/2015 | eBay #hp 
https://t.co/0SdpQJie6g https://t.co/Xt8fTg5bCO",FALSE,0,NA,2018-04-26 01:30:55,FALSE,NA,989315854633394176,NA,"<a href=""https://www.PromotePictures.com"" rel=""nofollow"">PromotePictures</a>","JensOnlineDeals",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8754",1832,"Check out HP ProCurve 600 RPS/EPS J8168A Redundant External Power Supply Sold Not Working #HP‚Ä¶ https://t.co/RXqLrkzddi",FALSE,2,NA,2018-04-26 01:29:56,TRUE,NA,989315608931110912,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RustedRaccoon",1,FALSE,FALSE,NA,NA,"HPSpectre"
"8755",1833,"RT @npdiddy_: There are plenty of reasons why the CEO of #Linda was put in the spotlight &amp; chosen to be speaking alongside executives from‚Ä¶",FALSE,0,NA,2018-04-26 01:15:24,FALSE,NA,989311952118837248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Awesome_Well_",14,TRUE,FALSE,NA,NA,"HPSpectre"
"8756",1834,"There are plenty of reasons why the CEO of #Linda was put in the spotlight &amp; chosen to be speaking alongside execut‚Ä¶ https://t.co/LJLYKTIz5y",FALSE,18,NA,2018-04-26 01:05:05,TRUE,NA,989309354666012672,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","npdiddy_",14,FALSE,FALSE,NA,NA,"HPSpectre"
"8757",1835,"Watch unlimited movies with Amazon Prime Video ‚Äì #FREE for 6-months https://t.co/hgt8bVYpfj #EbbwVale #likeforlike‚Ä¶ https://t.co/qvQ7CRCqf5",FALSE,0,NA,2018-04-26 01:03:25,TRUE,NA,989308937982922752,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KeriaBane",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8758",1836,"@HPCanada Hackers r inside #hp and your company support the brutal occupation of #PALESTINE that's why 1000s of people boycott #hp",FALSE,1,"HPCanada",2018-04-26 01:02:20,FALSE,989111863693729792,989308662232498176,2342844458,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aztecatlas",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8759",1837,"Fuck it!Going to do a public stream, because I am having major technical difficulties running two programs on this‚Ä¶ https://t.co/HO5bN4thRS",FALSE,3,NA,2018-04-26 01:01:53,TRUE,NA,989308549468753920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_AngryVeteran_",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8760",1838,"RT @CHCABaseball: Squad moves to 8-1 in MVC play and 14-2 overall with a 12-1 W over Norwood. Wagner(3-0) with the win. Brock and Hughes ea‚Ä¶",FALSE,0,NA,2018-04-26 00:30:03,FALSE,NA,989300537878249472,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","kevin_savage",8,TRUE,FALSE,NA,NA,"HPSpectre"
"8761",1839,"Check out NEW GENUINE - HP 126A CF341A Color Tri Pack Toner Set C/M/Y CE311A CE312A CE313A #HP https://t.co/mudjYmOb52 via @eBay",FALSE,0,NA,2018-04-26 00:28:46,FALSE,NA,989300218058461184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marisol1219",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8762",1840,"ORIENT MEN'S WATCH Quartz CUEAM003W0 26,000JPY NEW!!
FREE International Shipping
#HP https://t.co/BsO4TrEr2i  #ebay‚Ä¶ https://t.co/DKiVuo232J",FALSE,0,NA,2018-04-26 00:23:18,TRUE,NA,989298839952773120,NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8763",1841,"GUYS @HogwartsMystery is worth it to download just for this screen Ì†ΩÌ∏≠ 
.
.
.
.
.
#hp #harrypotter‚Ä¶ https://t.co/c0J1SMH3k2",FALSE,0,NA,2018-04-26 00:12:50,FALSE,NA,989296206005358592,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nesination",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8764",1842,"#Tech #Asus #Huawei #Lenovo #HP #LAPTOP #ULTRABOOK #MSI #LG The tech industry miss Billions of $ by not come with O‚Ä¶ https://t.co/tB2y5w85eg",FALSE,0,NA,2018-04-25 23:56:40,TRUE,NA,989292139031998464,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lars33113363",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8765",1843,"RT @CHCABaseball: Squad moves to 8-1 in MVC play and 14-2 overall with a 12-1 W over Norwood. Wagner(3-0) with the win. Brock and Hughes ea‚Ä¶",FALSE,0,NA,2018-04-25 23:53:03,FALSE,NA,989291225688702976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nickwagnerr",8,TRUE,FALSE,NA,NA,"HPSpectre"
"8766",1844,"@StartUpRealTime @TheLBMA @Lindaproject @cryptobluwhale @davidgokhshtein @CryptoBumbai other speakers include‚Ä¶ https://t.co/S9eGvSMGP7",FALSE,1,"CryptoandLambos",2018-04-25 23:40:36,TRUE,989279563762012160,989288093718114304,3325451871,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoandLambos",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8767",1845,"Squad moves to 8-1 in MVC play and 14-2 overall with a 12-1 W over Norwood. Wagner(3-0) with the win. Brock and Hug‚Ä¶ https://t.co/e1Wykn78ed",FALSE,38,NA,2018-04-25 23:30:29,TRUE,NA,989285546764787712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHCABaseball",8,FALSE,FALSE,NA,NA,"HPSpectre"
"8768",1846,"Trying it out! #always #hp #slytherin @VeroTrueSocial https://t.co/LbISEUxlsg",FALSE,3,NA,2018-04-25 23:27:28,FALSE,NA,989284788392558592,NA,"<a href=""http://www.vero.co"" rel=""nofollow"">Vero - True Social</a>","DarkestPhaerie",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8769",1847,"CITIZEN REGUNO Lady's Solar Watch KP1-012-95 Ôø•13,000JPY NEW!!
FREE International Shipping
#HP‚Ä¶ https://t.co/FKwYsYVqS6",FALSE,0,NA,2018-04-25 23:18:27,TRUE,NA,989282522239586304,NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8770",1848,"@yourdigitalfood I‚Äôm afraid to go down this #HP rabbit hole but ....",FALSE,1,"yourdigitalfood",2018-04-25 23:07:50,FALSE,989197956694687744,989279846948884480,958022435290451968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curvyinthecity",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8771",1849,"Looking for a neat #tablet ?
Check out the #HPEnvy x360, its a 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 1‚Ä¶ https://t.co/6XaWjd7YpI",FALSE,0,NA,2018-04-25 23:03:51,TRUE,NA,989278846565269504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UnitedMinds11",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8772",1850,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 22:57:12,FALSE,NA,989277171519803392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KidMerican",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8773",1851,"Check out 15% OFF today.
 HP MSL4048 with SCSI LVD Full High LTO3 Ultrium3 Two drives Tape Library  #HP https://t.co/6Xcpdo8uPo via @eBay",FALSE,1,NA,2018-04-25 22:53:49,FALSE,NA,989276319656493056,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","naypyidaw",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8774",1852,"Check out HP MSL4048 with SCSI LVD Full High LTO3 Ultrium3 Two drives Tape Library  #HP https://t.co/6Xcpdo8uPo via @eBay",FALSE,0,NA,2018-04-25 22:50:18,FALSE,NA,989275437116227584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","naypyidaw",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8775",1853,"RT @katun: European Dealers - Remanufactured HP Printers from Katun - https://t.co/NQy8VE0NbB #HP #Printers #Remanufactured @katun #copier‚Ä¶",FALSE,0,NA,2018-04-25 22:16:10,FALSE,NA,989266845952856064,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_maryhshultz",1,TRUE,FALSE,NA,NA,"HPSpectre"
"8776",1854,"RT @Rodney_Walker: 2018 #HP ZBook X2 G4 review: This is the best detachable #workstation for creative professionals https://t.co/cgGWe4TXQs‚Ä¶",FALSE,0,NA,2018-04-25 22:12:33,FALSE,NA,989265937458180096,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","black_lowell",2,TRUE,FALSE,NA,NA,"HPSpectre"
"8777",1855,"RT @Rodney_Walker: 2018 #HP ZBook X2 G4 review: This is the best detachable #workstation for creative professionals https://t.co/cgGWe4TXQs‚Ä¶",FALSE,0,NA,2018-04-25 22:10:23,FALSE,NA,989265389115838464,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RodneyAWalker",2,TRUE,FALSE,NA,NA,"HPSpectre"
"8778",1856,"Trying to get work done, but the #new #harrypotter #game keeps calling me. #hp #slytherin‚Ä¶ https://t.co/5vG99lQi6X",FALSE,0,NA,2018-04-25 21:58:04,FALSE,NA,989262291760644096,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CateLovesCato",1,FALSE,FALSE,-46.43597,-23.50223,"HPSpectre"
"8779",1857,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 21:55:04,FALSE,NA,989261536664399872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cruzinspaz_HP",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8780",1858,"n though HP Printer Install Wizard is retired, you can download the latest printer software from Sapphire Softech S‚Ä¶ https://t.co/rl9e3lZp0v",FALSE,1,NA,2018-04-25 21:54:49,TRUE,NA,989261473074614272,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8781",1859,"HP printers that do not have a full-feature driver, install the Windows Update or built-in driver.  #hp #printer‚Ä¶ https://t.co/iSp7uN8ZSF",FALSE,1,NA,2018-04-25 21:54:00,TRUE,NA,989261269470449664,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8782",1860,"Check out Genuine New In Retail Box HP 97 Tricolor Ink C9363WN PhotoSmart 7410 8758 8450 #HP https://t.co/UaBZ8DoCaR via @eBay",FALSE,0,NA,2018-04-25 21:53:55,FALSE,NA,989261246968074240,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaddoxLiquidat",1,FALSE,FALSE,NA,NA,"HPSpectre"
"8783",1861,"ily find and download software and drivers for your HP products including pcs, laptops, desktops, printers, tablets‚Ä¶ https://t.co/qMADuazB3r",FALSE,1,NA,2018-04-25 21:53:01,TRUE,NA,989261021297676288,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8784",1862,"Check out BRAND NEW HP 934XL HIGH YIELD GENUINE BLACK INK CARTRIDGE  exp 01/2018 6230 6835 #HP https://t.co/x4yR1cWII1 via @eBay",FALSE,0,NA,2018-04-25 21:52:40,FALSE,NA,989260933611556864,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaddoxLiquidat",1,FALSE,FALSE,NA,NA,"HPSpectre"
"8785",1863,"ou connected the USB cable to the computer before installing the HP driver, continue with these steps to remove the‚Ä¶ https://t.co/VdaPIG2oVo",FALSE,1,NA,2018-04-25 21:51:24,TRUE,NA,989260611698774016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8786",1864,"e: Turn on the printer. If your printer is connected to the computer with a USB cable, disconnect the cable from th‚Ä¶ https://t.co/Qcd01oxyBJ",FALSE,1,NA,2018-04-25 21:50:38,TRUE,NA,989260419570241536,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8787",1865,"puter you are installing the printer software on must be connected to the same network you are connecting the print‚Ä¶ https://t.co/lYVjPd3rrR",FALSE,1,NA,2018-04-25 21:50:13,TRUE,NA,989260316209971200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8788",1866,"nters Installation Technical Support by orangets.
No Fix, No Pay ¬∑ Printer Support ¬∑ 24X7 Support ¬∑ Talk to an Expe‚Ä¶ https://t.co/z68Mf4vkbg",FALSE,1,NA,2018-04-25 21:49:42,TRUE,NA,989260186530566144,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8789",1867,"Try these steps for setting up and installing your HP Printer.
Software and Drivers ¬∑ Guided Support ¬∑ Find Your Pr‚Ä¶ https://t.co/5ARwd9I5t7",FALSE,1,NA,2018-04-25 21:45:30,TRUE,NA,989259128995446784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8790",1868,"HP notebook Ì†ΩÌ∏çÌ†ΩÌ≥ìÌ†ΩÌ∂ä‚ö°Ô∏è #cestmonlivredecomptes Ì†ΩÌ∏Ç #soclassy #hp #harrypotter #notebook #hogwarts‚Ä¶ https://t.co/oeLSAdXy8R",FALSE,0,NA,2018-04-25 21:41:23,FALSE,NA,989258094319292416,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Camellieb",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8791",1869,"Great deals on #April25th #online #specials 4/25: #HP Pavilion 21.5-Inch IPS LED HDMI VGA Monitor https://t.co/r6i29XUCoP",FALSE,0,NA,2018-04-25 21:33:30,FALSE,NA,989256110690455552,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","careerbarn",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8792",1870,"What‚Äôs your passion? What‚Äôs your beat?
#wednesdaywisdom #tvgproduction #spinmedia #hp #loft #sxsw https://t.co/5iPI1AiwFw",FALSE,0,NA,2018-04-25 21:19:34,FALSE,NA,989252601676955648,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Visionary_Group",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8793",1871,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 21:17:04,FALSE,NA,989251971654680576,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Killeraj",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8794",1872,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 21:09:04,FALSE,NA,989249958523162624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jessfox95",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8795",1873,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 21:06:21,FALSE,NA,989249276688580608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bartlett_jason",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8796",1874,"So proud of these beta members who provided and served breakfast to show their appreciation for the teachers of Har‚Ä¶ https://t.co/8kqDLDL7Xb",FALSE,4,NA,2018-04-25 21:03:54,TRUE,NA,989248661031964672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AVines1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8797",1875,"In the event that you utilize an Epson Stylus Color 880 printer, the reality of the situation may prove that you wi‚Ä¶ https://t.co/iz3iZivxaf",FALSE,1,NA,2018-04-25 20:53:43,TRUE,NA,989246097628520448,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","sapphiresoftec1",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8798",1876,"Finally got my letter from hogwarts #hp #Hogwarts #witch #harrypotter https://t.co/6WLz3oXlxQ",FALSE,0,NA,2018-04-25 20:51:25,FALSE,NA,989245518873284608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JazzyJx",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8799",1877,"Ì†ºÌæíI present to you the #HPZVR Bagpack. WickedÌ†ΩÌ≤Ø #VRLO #VRBagpack #HP https://t.co/qWk0sBJYvL",FALSE,0,NA,2018-04-25 20:49:13,FALSE,NA,989244964583493632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeSteveDuJour",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8800",1878,"RT @HighPerf0rmance: Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,0,NA,2018-04-25 20:48:21,FALSE,NA,989244747951767552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mezalul",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8801",1879,"Enter for a chance to win a Giveaway ! #HPÌ†ºÌ∑®Ì†ºÌ∑¶ https://t.co/cpBMkFWbnv",FALSE,12,NA,2018-04-25 20:47:39,FALSE,NA,989244569316311040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HighPerf0rmance",6,FALSE,FALSE,NA,NA,"HPSpectre"
"8802",1880,"Animated timeline shows how Silicon Valley became a $2.8 trillion neighborhood https://t.co/mwPF9Le4kw  via‚Ä¶ https://t.co/sAR1QrY23C",FALSE,2,NA,2018-04-25 20:45:13,TRUE,NA,989243959041052672,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alshiamey",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8803",1881,"Remanufactured Replacement Laser Toner Cartridge for Q6473A (HP 502A) Magenta https://t.co/Jj7E5sdiwa #hp #lasertonerhp",FALSE,0,NA,2018-04-25 20:43:46,FALSE,NA,989243592248967168,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","UAreAmazin",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8804",1882,"Remanufactured Replacement Laser Toner Cartridge for Q6473A (HP 502A) Magenta https://t.co/DjRDo1fSHX #hp #lasertonerhp",FALSE,0,NA,2018-04-25 20:43:46,FALSE,NA,989243591074627584,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ushopweshop",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8805",1883,"Remanufactured Replacement Laser Toner Cartridge for Q6473A (HP 502A) Magenta https://t.co/9stthzS1PI #hp #lasertonerhp",FALSE,0,NA,2018-04-25 20:43:45,FALSE,NA,989243589925392384,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","blogtowinn",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8806",1884,"Remanufactured Replacement Laser Toner Cartridge for Q6473A (HP 502A) Magenta https://t.co/dNVosXG4YA #hp #lasertonerhp",FALSE,0,NA,2018-04-25 20:43:45,FALSE,NA,989243588822286336,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","BizPlanEx",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8807",1885,"Remanufactured Replacement Laser Toner Cartridge for Q6473A (HP 502A) Magenta https://t.co/irBg5Re1Hi #hp #lasertonerhp",FALSE,0,NA,2018-04-25 20:43:45,FALSE,NA,989243587698176000,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","YeastDiet",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8808",1886,"RT @edtech_elliott: When you're wearing an #HP ZVR Backpack, it gets educators thinking about #STEM possibilities at #DALI Boston. I left t‚Ä¶",FALSE,0,NA,2018-04-25 20:39:06,FALSE,NA,989242418045202432,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","duncan_alastair",2,TRUE,FALSE,NA,NA,"HPSpectre"
"8809",1887,"Slugorn is a strong fave! #HP",FALSE,0,NA,2018-04-25 20:38:13,FALSE,NA,989242196116230144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SecretCheriMayB",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8810",1888,"RT @LLADY_EEF: Listen to Onetym freestyle #Nozie dee #Lladyeeef #hp by Faith Mavaza #np on #SoundCloud
https://t.co/WvDIRERZFo",FALSE,0,NA,2018-04-25 20:37:47,FALSE,NA,989242088326877184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LLADY_EEF",2,TRUE,FALSE,NA,NA,"HPSpectre"
"8811",1889,"RT @KyoumiOnism: @HogwartsMystery Wth is this? I deliberately don't have enough energy for this! And you want me to pay 55 gems? #HogwartsM‚Ä¶",FALSE,0,NA,2018-04-25 20:25:19,FALSE,NA,989238951146737664,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Burnouts3s3",1,TRUE,FALSE,NA,NA,"HPSpectre"
"8812",1890,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 20:22:26,FALSE,NA,989238225720967168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisaHeckathorn",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8813",1891,"@HogwartsMystery Wth is this? I deliberately don't have enough energy for this! And you want me to pay 55 gems?‚Ä¶ https://t.co/9CVXxHqywJ",FALSE,3,"HogwartsMystery",2018-04-25 20:14:45,TRUE,NA,989236291375071232,936667326862188544,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyoumiOnism",1,FALSE,FALSE,NA,NA,"HPSpectre"
